insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
2.73,4115,29866,1.37562809755,1.19278113457,13.465408805,7.28242727917,20.6344214633
2.74,4119,30084,1.37696528161,1.19306724043,13.3945480631,7.32883441024,20.6544792241
2.75,4121,29866,1.37763387364,1.19260256998,12.8294036061,7.27240886297,20.6645081045
2.76,4121,29866,1.37763387364,1.19260256998,14.014354067,7.27240886297,20.6645081045
2.77,4121,30084,1.37763387364,1.19260256998,12.953626635,7.32549213935,20.6645081045
2.78,4123,26160,1.37830246566,1.19215243807,11.6708860759,6.36708957636,17.9179320536
2.79,4127,29648,1.37963964972,1.19201034341,12.3505154639,7.20941572269,20.6945947458
2.8,4130,30084,1.38064253776,1.1925510808,13.967191601,7.3105370626,20.7096380664
2.81,4130,29866,1.38064253776,1.1925510808,12.8705882353,7.25756215635,20.7096380664
2.82,4135,30084,1.38231401783,1.19287738868,13.1727672035,7.3022421956,20.7347102675
2.83,4136,29648,1.38264831385,1.19264332224,11.7937172775,7.19477631978,20.7397247077
2.84,4141,30084,1.38431979392,1.19248134243,12.6132352941,7.29238468687,20.7647969087
2.85,4157,30084,1.38966853014,1.19050432792,13.1811377246,7.26652478454,20.8450279521
2.86,4163,30084,1.39167430622,1.19122674287,12.5965978129,7.25671720539,20.8751145933
2.87,4165,29648,1.39234289825,1.19152537333,12.9571823204,7.14836862022,20.8851434738
2.88,4166,29648,1.39267719426,1.19164873981,12.4772413793,7.14678935444,20.890157914
2.89,4168,30084,1.39334578629,1.19174936729,11.4920273349,7.24857215965,20.9001867944
2.9,4183,30084,1.3983602265,1.19333772865,12.3854595336,7.22477202344,20.9754033975
2.91,4209,28776,1.40705192287,1.1962987616,12.5481386393,6.87122550298,19.6987269201
2.92,4212,28994,1.40805481091,1.1968444458,11.547235023,6.91871885266,19.7127673527
2.93,4213,29430,1.40838910692,1.1971211982,12.3598265896,7.0212663693,19.7174474969
2.94,4217,30084,1.40972629098,1.19673707588,11.3912009512,7.17092179024,21.1458943647
2.95,4224,30084,1.32328832349,1.19768220749,10.4494773519,7.15981831036,19.8493248523
2.96,4246,30084,1.33018045017,1.20031200824,11.8002219756,7.1255179743,19.9527067526
2.97,4266,30084,1.33644601989,1.20331652948,12.0492040521,7.0947229319,20.0466902983
2.98,4274,28558,1.33895224777,1.20444732827,11.5504115226,6.7231671261,18.7453314688
2.99,4276,28122,1.33957880474,1.20473103081,11.7018716578,6.61765357046,18.7541032664
3.0,4282,30084,1.34145847566,1.20512816462,10.7791262136,7.07012044054,20.1218771349
3.01,4300,30084,1.3470974884,1.20710528894,10.1223628692,7.04277001026,18.8593648376
3.02,4335,29648,1.3580622354,1.20989784458,11.163406214,6.88897639984,19.0128712956
3.03,4358,21800,1.36526764057,1.21228062006,11.5703225806,5.04070940279,15.0179440463
3.04,4362,29866,1.35232314513,1.21286915653,10.6330645161,6.899841046,18.9325240318
3.05,4372,29430,1.34135425406,1.21360938551,11.5494011976,6.78460191513,18.7789595568
3.06,4384,29866,1.34503592173,1.21461425847,10.3177777778,6.86748009581,18.8305029042
3.07,4402,13080,1.35055842323,1.21680673494,10.1283710895,2.99625593528,8.10335053938
3.08,4439,29212,1.36191023188,1.22147272383,11.2254716981,6.63970742354,19.0667432463
3.09,4459,28558,1.36804634466,1.22448339515,10.7163398693,6.46410588328,17.7846024805
3.1,4468,29866,1.34191298737,1.22598051072,10.0984162896,6.74735686159,18.7867818232
3.11,4479,27468,1.34521671227,1.22809614525,10.4830508475,6.19146458459,17.4878172595
3.12,4491,24852,1.34643370269,1.23034700795,9.1991744066,5.58781395286,16.1572044323
3.13,4523,30084,1.35602753001,1.23611981758,8.8951048951,6.71968648528,18.9843854201
3.14,4575,29430,1.3716174994,1.24389994414,9.7801980198,6.50415529359,17.8310274922
3.15,4609,17876,1.36723074734,1.24915715966,11.2728226653,3.92341496664,10.9378459788
3.16,4621,28340,1.36675372909,1.2506089332,9.08666017527,6.20568299646,17.7677984782
3.17,4635,27468,1.37089451079,1.25170550672,10.0726072607,5.99766306072,16.4507341295
3.18,4658,29866,1.37769722357,1.25590486073,7.87345679012,6.49092887574,17.9100639064
3.19,4688,29648,1.3865703272,1.26124352957,9.05747126437,6.40487246264,18.0254142536
3.2,4719,27468,1.39573920095,1.26413483159,9.89868667917,5.89732974618,16.7488704114
3.21,4748,24634,1.40431653446,1.26862120317,9.40690376569,5.25843637611,15.4474818791
3.22,4764,27686,1.4090488564,1.27115857065,9.04118173679,5.89116451656,16.9085862768
3.23,4786,28558,1.41555579906,1.27369572728,9.30240963855,6.05003475158,16.9866695887
3.24,4809,24852,1.42235851184,1.27749343172,7.87451737452,5.24096011402,15.6459436302
3.25,4854,30084,1.42155784391,1.28555701747,8.94499618029,6.28862045272,18.4802519709
3.26,4912,28776,1.43854390797,1.29719831404,8.72914798206,5.94787624067,17.2625268957
3.27,4943,28558,1.44762266635,1.30274430814,9.57481296758,5.86758873849,17.3714719962
3.28,4956,29212,1.43556083404,1.30322958385,8.53791887125,5.9868199278,17.2267300085
3.29,4972,30084,1.44019541301,1.30465430759,9.50102880658,6.14659850835,18.7225403691
3.3,4985,30084,1.44047286712,1.30668381062,7.07911908646,6.13112751126,18.7261472726
3.31,5028,29866,1.45289820981,1.31320827204,7.7201946472,6.036981601,17.4347785177
3.32,5085,20710,1.44206944829,1.32198281453,8.24180327869,4.14108272204,12.9786250346
3.33,5151,30084,1.46078657387,1.3334105687,9.71972318339,5.94111125764,17.5294388865
3.34,5175,30084,1.46759280136,1.33803731795,7.4513137558,5.91444484525,17.6111136163
3.35,5193,28558,1.47269747197,1.33887908793,8.44891640867,5.59543848442,16.1996721917
3.36,5223,29430,1.48120525633,1.34137599533,7.23481116585,5.73404271112,17.7744630759
3.37,5255,27904,1.49028022631,1.34666160754,6.80332610268,5.40456610006,16.3930824894
3.38,5309,29430,1.50559423815,1.35499186291,8.51640759931,5.64376715714,18.0671308578
