pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
3700 40594 2.36072492599 0.992296188879  2.19479012489 0.991002301737
3800 41026 2.39969205856 0.992622107406  2.25504398346 0.991659190651
3900 43146 2.39419293404 0.993172951886  2.3151640892 0.991721462699
4000 44435 2.45332193375 0.993173770212  2.29342699051 0.991961893421
4100 45482 2.46958184242 0.993040662714  2.23943901062 0.991486736582
4200 45752 2.60103392601 0.993230430439  2.28247690201 0.991807729537
4300 42067 2.37778997421 0.992745864925  2.27456307411 0.991639260735
4400 43912 2.41800999641 0.992871539196  2.29779601097 0.991946762915
4500 44691 2.43528699875 0.992997463153  2.41918706894 0.992000717023
4600 45429 2.45750999451 0.99282085039  2.45732593536 0.992540096979
4700 46290 2.47070503235 0.992756136878  2.21758198738 0.991579341317
4800 46573 2.56211805344 0.992969913613  2.31036996841 0.992217720708
4900 42480 2.4372780323 0.993129115374  2.31104493141 0.992075579984
5000 44390 2.41275596619 0.993100190977  2.44754886627 0.99212546755
5100 45126 2.47019314766 0.993215984585  2.41939210892 0.992257270741
5200 46548 2.50799703598 0.993190986913  2.5075879097 0.9926552969
5300 47385 2.52119803429 0.993213945439  2.41168785095 0.991867750967
5400 47977 2.63167309761 0.993407269302  2.36411714554 0.991906984861
5500 48864 2.67567801476 0.993426335742  2.49707508087 0.992190341699
5600 44746 2.60262203217 0.993191505413  2.396889925 0.992087708592
5700 46430 2.49025297165 0.992914880708  2.49966692924 0.992350341838
5800 47029 2.50533103943 0.993263117943  2.54421591759 0.993319161858
5900 48073 2.56912398338 0.993601428518  2.5684068203 0.992707961796
6000 48442 2.63427090645 0.9934868828  2.55845308304 0.992240802676
6100 49792 2.68724179268 0.993823292454  2.34805893898 0.99230990665
6200 50689 2.7841629982 0.993990907983  2.41143798828 0.992546255864
6300 51651 2.75434494019 0.993597555742  2.46585392952 0.992752764613
6400 52441 2.90192604065 0.993631108422  2.48966002464 0.992521180251
6500 46799 2.66344499588 0.993393225434  2.57765698433 0.992938955546
6600 48641 2.60760498047 0.993403105889  2.5786781311 0.992396854385
6700 49714 2.64839196205 0.993499817019  2.67134904861 0.992567872283
6800 50480 2.79255199432 0.993645881346  2.48757886887 0.992626552053
6900 52311 2.81443095207 0.994068534219  2.60781097412 0.992350696937
7000 53677 2.93016409874 0.993933457613  2.62063598633 0.99403781609
7100 30120 2.45587301254 0.992069710568  2.04515719414 0.991181009774
7200 39396 2.24356484413 0.991278839293  2.07570409775 0.992752764613
7300 40279 2.27350401878 0.991299831191  2.1335299015 0.974048442907
7400 41296 2.29632401466 0.991657923693  2.19822382927 0.992190341699
7500 41482 2.3326561451 0.991737158269  2.24527001381 0.990648379052
7600 43041 2.55737185478 0.992145427181  2.35455298424 0.991493334717
7700 44418 2.52540898323 0.992216723589  2.32454013824 0.99135921346
7800 38844 2.43690609932 0.991928818009  2.2025809288 0.992000717023
7900 40707 2.53146314621 0.991609009274  2.14811182022 0.990619701362
8000 42000 2.45585107803 0.992251746922  2.19825291634 0.991376308953
8100 43133 2.63827800751 0.992161696981  2.27510309219 0.991254633739
8200 44114 2.57036709785 0.992191907567  2.30227398872 0.991018408551
8300 40210 2.43746304512 0.991756469379  2.17176103592 0.99097564222
8400 42666 2.42085814476 0.992205657941  2.29601597786 0.991032923109
8500 42992 2.50508213043 0.992263186222  2.34555196762 0.991256720768
8600 44642 2.55763888359 0.992338419226  2.32478189468 0.991056511057
8700 45122 2.62114095688 0.992455921024  2.34873700142 0.990770048566
8800 40772 3.21603298187 0.992710049423  2.26251912117 0.991493334717
8900 43410 2.41845297813 0.992107748347  2.2492389679 0.991143967301
9000 43846 2.53330516815 0.992348907459  2.30929207802 0.99111340866
9100 44298 2.5342168808 0.992768836016  2.35075306892 0.991107537884
9200 45427 2.73989987373 0.993199123813  2.34951901436 0.991584110801
9300 46136 2.62468004227 0.992821263702  2.44122409821 0.991900006983
9400 42539 2.57661890984 0.992926409471  2.29193019867 0.991070348232
9500 44569 2.50116014481 0.992841620862  2.27912211418 0.991486012735
9600 45426 2.51840400696 0.992892530886  2.37930011749 0.991706076665
9700 45881 2.63576412201 0.992895455926  2.38872599602 0.991134873306
9800 47170 2.7726380825 0.992824213269  2.41011786461 0.991868131868
9900 43780 2.7783138752 0.992992555831  2.31770992279 0.990986739654
10000 45037 2.54517412186 0.992803713689  2.32435512543 0.991601816564
