pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score cleaner_time cleaner_layout_score
4500 386832 4.23811888695 0.74898912933 4.11894702911 0.75788670026 4.07695794106 0.75788670026 
4600 393116 4.4143640995 0.740975478092 4.26863002777 0.750205324413 4.25102901459 0.750205324413 
4700 368272 3.73652291298 0.780578530014 3.62950706482 0.789524431922 3.58865499496 0.789524431922 
4800 376536 3.8902130127 0.77092024028 3.82912898064 0.780476310167 3.7423388958 0.780476310167 
4900 384768 4.04319000244 0.761103056786 3.96743607521 0.771643380997 3.92717289925 0.771643380997 
5000 391384 4.21762514114 0.753704819277 4.09864497185 0.765294413689 4.05072808266 0.765294413689 
5100 400380 4.38280797005 0.747744209565 4.24975895882 0.758294071939 4.19529700279 0.758294071939 
5200 406096 4.49415898323 0.742183113589 4.35914802551 0.753606188685 4.32404589653 0.753606188685 
5300 375656 3.61809110641 0.792544739923 3.56267499924 0.802490298562 3.50380086899 0.802490298562 
5400 384616 3.82603001595 0.7815308874 3.72348499298 0.792267358938 3.65878891945 0.792267358938 
5500 392052 3.96981692314 0.772863958943 3.86526584625 0.784435053828 3.83275985718 0.784435053828 
5600 397484 4.098913908 0.766359114328 3.99248099327 0.778457845189 3.93044686317 0.778457845189 
5700 403268 4.20968484879 0.759505888776 4.12415194511 0.771529135706 4.05340099335 0.771529135706 
5800 411796 4.35519814491 0.753929151151 4.26108908653 0.766506884048 4.20761394501 0.766506884048 
5900 418196 4.48767805099 0.748351844711 4.38973903656 0.760670961423 4.32059884071 0.760670961423 
6000 425600 4.63051009178 0.742967803958 4.49694085121 0.755576319953 4.45537614822 0.755576319953 
6100 432000 4.77313804626 0.737787166623 4.63376307487 0.762401675956 4.58936977386 0.749986333072 
6200 394172 3.68344497681 0.798589458794 3.63124203682 0.807976425543 3.58455085754 0.807976425543 
6300 401104 3.84040594101 0.790844104975 3.77161097527 0.802372747859 3.71484208107 0.802372747859 
6400 408396 4.00018191338 0.783583310083 3.89012598991 0.795538242942 3.84697580338 0.795538242942 
6500 416140 4.12930297852 0.776607701098 4.04151511192 0.789543078835 3.98178195953 0.789543078835 
6600 424100 4.32830810547 0.768033447979 4.20278596878 0.781742599671 4.18138504028 0.781742599671 
6700 432416 4.50442790985 0.759841015753 4.38960909843 0.773188075485 4.36587190628 0.773188075485 
6800 410380 3.79763197899 0.79801172279 3.7641248703 0.810228115281 3.68935894966 0.810228115281 
6900 420736 4.00773119926 0.787490538002 3.94556307793 0.802563741372 3.87780308723 0.802563741372 
7000 428208 4.18429493904 0.779759717834 4.06735086441 0.794654546125 4.0367410183 0.794654546125 
7100 328620 3.55763888359 0.750824669834 3.49779105186 0.767183583396 3.46355104446 0.767183583396 
7200 335472 3.73221492767 0.742309308188 3.67940807343 0.760374345365 3.59560894966 0.760374345365 
7300 341924 3.86362695694 0.734037434993 3.76950788498 0.752199447259 3.72129607201 0.752199447259 
7400 348236 4.00997900963 0.725257662361 3.90360188484 0.742900407951 3.85804390907 0.742900407951 
7500 356980 4.20890712738 0.714886560805 4.11022496223 0.734463650285 4.0718960762 0.734463650285 
7600 367344 4.43588209152 0.705893030656 4.31481409073 0.724347584081 4.25265908241 0.724347584081 
7700 373820 4.56585407257 0.699680913595 4.43273711205 0.717175753115 4.37428092957 0.717175753115 
7800 338056 3.54910302162 0.758090671115 3.49661397934 0.774509232151 3.44554591179 0.774509232151 
7900 347304 3.77739191055 0.745465006092 3.69112300873 0.763655343 3.63844108582 0.763655343 
8000 355120 3.95433282852 0.735634340714 3.91611599922 0.754715934925 3.80884885788 0.754715934925 
8100 364452 4.10440802574 0.730463789949 4.04348897934 0.749729928269 3.96725487709 0.749729928269 
8200 371856 4.30733990669 0.722180605818 4.1609120369 0.742097632729 4.12461996078 0.742097632729 
8300 352532 3.73662495613 0.753496386882 3.6630589962 0.772083659546 3.62485790253 0.772083659546 
8400 358940 3.88558387756 0.744920919259 3.7666888237 0.694298137665 3.77077102661 0.764052962101 
8500 368576 4.08763384819 0.735124780503 3.99795007706 0.75477305283 3.93312382698 0.75477305283 
8600 375844 4.22224187851 0.72958581735 4.12172198296 0.750162375076 4.08616995811 0.750162375076 
8700 382820 4.36980199814 0.722680803503 4.28500509262 0.743186421162 4.2385699749 0.743186421162 
8800 391708 4.5493350029 0.715301099738 4.42700815201 0.736061458124 4.39541101456 0.736061458124 
8900 361228 3.70939898491 0.760257913247 3.65288591385 0.78007342176 3.612429142 0.78007342176 
9000 367460 3.87563800812 0.753175636729 3.80641913414 0.773877489698 3.79050707817 0.773877489698 
9100 374452 4.02361798286 0.746494812952 3.93259596825 0.767979947974 3.86469507217 0.767979947974 
9200 380896 4.15950298309 0.739007223751 4.06712317467 0.759990069411 4.01190686226 0.759990069411 
9300 387944 4.3171749115 0.731576976408 4.20847296715 0.752956822773 4.14730119705 0.752956822773 
9400 369288 3.72700309753 0.766358614829 3.66091394424 0.786134148427 3.62310004234 0.786134148427 
9500 375768 3.888433218 0.757933980096 3.80691790581 0.778653761364 3.74870800972 0.778653761364 
9600 382476 4.03599500656 0.750266841824 3.93520522118 0.771627974104 3.90407776833 0.771627974104 
9700 391012 4.21198892593 0.742053409125 4.10731697083 0.762891065957 4.05650901794 0.762891065957 
9800 398084 4.36532902718 0.734463499832 4.25802493095 0.756447048113 4.22081804276 0.756447048113 
9900 375188 3.69261908531 0.772156797122 3.64179396629 0.792544178165 3.59980392456 0.792544178165 
10000 382612 3.86841988564 0.763714335546 3.81724500656 0.785951555666 3.75956487656 0.785951555666 
