4930000, 58849,4930000, 9759
4940000, 58590,4940000, 9914
4950000, 59281,4950000, 10206
4960000, 58082,4960000, 12089
4970000, 58423,4970000, 8148
4980000, 59571,4980000, 9567
4990000, 59737,4990000, 8447
5000000, 57620,5000000, 9922
5010000, 59188,5010000, 8956
5020000, 59603,5020000, 11411
5030000, 58456,5030000, 8422
5040000, 59478,5040000, 11143
5050000, 58575,5050000, 7531
5060000, 58483,5060000, 10783
5070000, 60074,5070000, 8631
5080000, 58708,5080000, 9814
5090000, 58785,5090000, 10427
5100000, 60153,5100000, 11354
5110000, 59504,5110000, 9326
5120000, 60063,5120000, 8701
5130000, 60386,5130000, 9597
5140000, 57936,5140000, 10341
5150000, 58622,5150000, 8763
5160000, 59432,5160000, 9344
5170000, 59073,5170000, 10516
5180000, 59003,5180000, 10563
5190000, 62036,5190000, 11201
5200000, 58629,5200000, 9839
5210000, 59374,5210000, 10793
5220000, 58189,5220000, 11003
5230000, 58944,5230000, 10682
5240000, 58850,5240000, 8401
5250000, 58478,5250000, 11711
5260000, 58641,5260000, 8158
5270000, 60546,5270000, 12459
5280000, 58648,5280000, 8646
5290000, 59631,5290000, 10382
5300000, 60424,5300000, 8163
5310000, 59339,5310000, 11403
5320000, 59570,5320000, 10395
5330000, 59071,5330000, 12378
5340000, 60544,5340000, 8717
5350000, 58593,5350000, 9810
5360000, 58482,5360000, 9734
5370000, 58472,5370000, 10683
5380000, 58662,5380000, 8846
5390000, 60045,5390000, 10611
5400000, 58704,5400000, 8237
5410000, 58188,5410000, 12230
5420000, 61355,5420000, 11547
5430000, 58104,5430000, 11066
5440000, 59444,5440000, 9067
5450000, 58344,5450000, 9230
5460000, 59789,5460000, 11930
5470000, 58080,5470000, 8699
5480000, 59416,5480000, 11371
5490000, 61636,5490000, 8796
5500000, 57674,5500000, 15235
5510000, 59407,5510000, 6412
5520000, 61192,5520000, 15979
5530000, 58976,5530000, 10291
5540000, 61233,5540000, 9569
5550000, 57361,5550000, 9835
5560000, 60706,5560000, 9298
5570000, 60494,5570000, 13330
5580000, 59212,5580000, 9646
5590000, 57984,5590000, 10855
5600000, 59575,5600000, 11671
5610000, 59484,5610000, 9686
5620000, 58368,5620000, 13250
5630000, 59930,5630000, 8278
5640000, 59219,5640000, 9602
5650000, 60442,5650000, 11734
5660000, 60158,5660000, 11586
5670000, 59147,5670000, 8528
5680000, 59908,5680000, 11461
5690000, 59405,5690000, 11043
5700000, 59627,5700000, 10629
5710000, 61033,5710000, 8782
5720000, 60705,5720000, 10657
5730000, 58504,5730000, 10801
5740000, 59637,5740000, 11519
5750000, 59325,5750000, 11227
5760000, 59740,5760000, 10545
5770000, 59403,5770000, 11552
5780000, 58485,5780000, 10683
5790000, 59939,5790000, 10125
5800000, 59997,5800000, 10876
5810000, 60275,5810000, 11877
5820000, 58211,5820000, 10808
5830000, 61326,5830000, 11677
5840000, 59695,5840000, 9727
5850000, 59710,5850000, 12641
5860000, 59750,5860000, 11319
5870000, 59948,5870000, 11150
5880000, 60661,5880000, 10457
5890000, 60440,5890000, 13425
5900000, 60042,5900000, 10009
5910000, 59406,5910000, 9941
5920000, 62264,5920000, 12184
5930000, 58974,5930000, 12504
5940000, 58903,5940000, 12564
5950000, 61107,5950000, 12051
5960000, 60317,5960000, 10741
5970000, 59862,5970000, 11730
5980000, 60669,5980000, 13403
5990000, 59249,5990000, 11616
6000000, 60455,6000000, 11029
6010000, 59072,6010000, 12359
6020000, 60502,6020000, 13980
6030000, 60011,6030000, 12763
6040000, 60894,6040000, 10826
6050000, 60223,6050000, 10893
6060000, 59260,6060000, 13477
6070000, 59759,6070000, 12834
6080000, 60353,6080000, 13004
6090000, 61196,6090000, 10608
6100000, 60492,6100000, 12336
6110000, 59041,6110000, 15350
6120000, 59777,6120000, 11502
6130000, 60538,6130000, 13154
6140000, 60764,6140000, 12547
6150000, 60744,6150000, 13809
6160000, 61124,6160000, 12176
6170000, 60917,6170000, 12701
6180000, 57902,6180000, 11357
6190000, 59726,6190000, 13074
6200000, 61058,6200000, 12939
6210000, 60960,6210000, 12994
6220000, 58626,6220000, 11276
6230000, 60411,6230000, 14689
6240000, 60473,6240000, 12635
6250000, 61080,6250000, 13419
6260000, 59959,6260000, 13169
6270000, 61179,6270000, 13388
6280000, 61479,6280000, 13696
6290000, 60579,6290000, 14597
6300000, 59676,6300000, 12491
6310000, 59693,6310000, 14508
6320000, 59602,6320000, 14103
6330000, 60892,6330000, 13539
6340000, 60206,6340000, 14965
6350000, 60581,6350000, 10400
6360000, 60489,6360000, 16659
6370000, 60923,6370000, 12635
6380000, 61114,6380000, 16572
6390000, 61437,6390000, 13947
6400000, 61677,6400000, 15399
6410000, 61161,6410000, 15323
6420000, 62049,6420000, 14616
6430000, 60983,6430000, 16428
6440000, 60048,6440000, 13145
6450000, 61881,6450000, 14893
6460000, 61902,6460000, 13060
6470000, 61570,6470000, 15674
6480000, 60598,6480000, 16223
6490000, 59850,6490000, 13168
6500000, 61353,6500000, 16251
6510000, 60455,6510000, 15651
6520000, 63350,6520000, 14555
6530000, 60927,6530000, 15456
6540000, 60382,6540000, 14447
6550000, 61747,6550000, 17002
6560000, 60611,6560000, 14955
6570000, 61778,6570000, 15092
6580000, 61664,6580000, 15028
6590000, 61634,6590000, 16664
6600000, 60706,6600000, 15679
6610000, 60562,6610000, 16205
6620000, 62994,6620000, 17385
6630000, 61456,6630000, 16576
6640000, 62869,6640000, 18582
6650000, 61619,6650000, 13885
6660000, 60145,6660000, 15047
6670000, 61996,6670000, 17616
6680000, 61716,6680000, 15605
6690000, 61269,6690000, 15944
6700000, 62424,6700000, 14884
6710000, 61172,6710000, 17474
6720000, 60962,6720000, 15337
6730000, 61236,6730000, 17677
6740000, 59985,6740000, 17379
6750000, 61955,6750000, 14877
6760000, 62522,6760000, 18092
6770000, 62721,6770000, 16125
6780000, 61297,6780000, 20607
6790000, 61795,6790000, 15859
6800000, 60906,6800000, 16827
6810000, 61280,6810000, 17243
6820000, 60918,6820000, 16984
6830000, 62045,6830000, 16589
6840000, 60769,6840000, 15896
6850000, 62916,6850000, 19045
6860000, 59479,6860000, 19495
6870000, 61466,6870000, 19213
6880000, 62547,6880000, 18300
6890000, 62333,6890000, 18756
6900000, 61557,6900000, 20090
6910000, 61143,6910000, 15419
6920000, 63193,6920000, 19837
6930000, 60322,6930000, 19487
6940000, 62470,6940000, 16080
6950000, 61461,6950000, 19422
6960000, 63735,6960000, 17550
6970000, 61998,6970000, 17753
6980000, 61285,6980000, 19328
6990000, 61982,6990000, 17358
7000000, 60039,7000000, 17575
7010000, 62742,7010000, 21315
7020000, 62179,7020000, 18709
7030000, 61688,7030000, 16648
7040000, 61782,7040000, 18646
7050000, 60268,7050000, 15664
7060000, 63960,7060000, 20399
7070000, 61313,7070000, 19117
7080000, 62044,7080000, 17149
7090000, 61678,7090000, 18354
7100000, 62984,7100000, 18911
7110000, 62543,7110000, 17790
7120000, 58718,7120000, 18994
7130000, 62712,7130000, 16172
7140000, 62443,7140000, 19505
7150000, 62354,7150000, 14894
7160000, 61052,7160000, 18442
7170000, 61932,7170000, 18244
7180000, 62209,7180000, 17706
7190000, 60431,7190000, 18410
7200000, 63899,7200000, 17528
7210000, 60697,7210000, 18250
7220000, 62478,7220000, 18241
7230000, 61069,7230000, 17324
7240000, 63321,7240000, 20056
7250000, 61372,7250000, 18529
7260000, 63622,7260000, 16939
7270000, 61121,7270000, 15558
7280000, 61916,7280000, 21902
7290000, 60788,7290000, 17342
7300000, 62561,7300000, 17317
7310000, 61680,7310000, 18314
7320000, 63302,7320000, 15809
7330000, 60996,7330000, 21590
7340000, 61622,7340000, 20723
7350000, 62043,7350000, 16365
7360000, 62656,7360000, 19065
7370000, 62020,7370000, 17704
7380000, 62768,7380000, 16937
7390000, 61947,7390000, 20008
7400000, 62187,7400000, 17097
7410000, 64079,7410000, 20375
7420000, 61809,7420000, 17781
7430000, 62152,7430000, 16373
7440000, 62894,7440000, 18838
7450000, 62396,7450000, 16578
7460000, 62422,7460000, 20198
7470000, 63373,7470000, 21525
7480000, 61343,7480000, 15979
7490000, 62917,7490000, 22007
7500000, 62817,7500000, 18327
7510000, 61793,7510000, 17603
7520000, 62623,7520000, 19412
7530000, 61508,7530000, 19075
7540000, 62536,7540000, 21204
7550000, 62377,7550000, 17869
7560000, 62246,7560000, 17450
7570000, 62334,7570000, 20316
7580000, 63807,7580000, 17090
7590000, 61999,7590000, 16836
7600000, 61945,7600000, 22286
7610000, 63055,7610000, 17688
7620000, 62000,7620000, 17468
7630000, 62933,7630000, 21593
7640000, 62497,7640000, 17271
7650000, 61110,7650000, 20948
7660000, 63116,7660000, 18603
7670000, 63129,7670000, 18779
7680000, 63590,7680000, 17037
7690000, 62004,7690000, 17593
7700000, 62997,7700000, 16717
7710000, 61949,7710000, 20909
7720000, 63786,7720000, 17662
7730000, 61455,7730000, 19103
7740000, 60648,7740000, 17392
7750000, 63102,7750000, 17771
7760000, 62373,7760000, 20789
7770000, 62227,7770000, 16274
7780000, 62133,7780000, 19136
7790000, 61383,7790000, 18604
7800000, 62664,7800000, 17877
7810000, 62921,7810000, 18219
7820000, 63587,7820000, 18980
7830000, 63646,7830000, 17717
7840000, 64112,7840000, 19721
7850000, 62868,7850000, 18288
7860000, 61687,7860000, 20191
7870000, 62542,7870000, 16113
7880000, 63469,7880000, 17124
7890000, 62887,7890000, 18372
7900000, 64702,7900000, 18571
7910000, 62341,7910000, 17412
7920000, 63197,7920000, 20439
7930000, 60210,7930000, 19447
7940000, 62237,7940000, 17356
7950000, 62127,7950000, 17814
7960000, 63441,7960000, 18289
7970000, 60946,7970000, 18335
7980000, 63528,7980000, 16921
7990000, 63634,7990000, 19102
8000000, 62904,8000000, 16055
8010000, 63574,8010000, 19276
8020000, 62440,8020000, 17133
8030000, 61069,8030000, 17715
8040000, 62385,8040000, 22804
8050000, 61842,8050000, 15657
8060000, 62852,8060000, 19831
8070000, 62934,8070000, 18224
8080000, 62971,8080000, 18730
8090000, 61519,8090000, 15637
8100000, 62698,8100000, 19901
8110000, 62814,8110000, 18541
8120000, 63283,8120000, 19768
8130000, 62847,8130000, 17497
8140000, 62018,8140000, 18394
8150000, 62758,8150000, 20889
8160000, 62709,8160000, 19197
8170000, 62140,8170000, 17271
8180000, 61833,8180000, 18927
8190000, 62966,8190000, 14326
8200000, 62697,8200000, 17703
8210000, 61825,8210000, 17269
8220000, 63341,8220000, 19567
8230000, 64063,8230000, 16746
8240000, 61975,8240000, 20998
8250000, 62571,8250000, 17972
8260000, 62616,8260000, 17067
8270000, 61209,8270000, 16142
8280000, 63551,8280000, 18704
8290000, 62728,8290000, 20380
8300000, 62626,8300000, 14316
8310000, 62395,8310000, 17337
8320000, 62791,8320000, 16368
8330000, 63365,8330000, 20296
8340000, 62225,8340000, 18337
8350000, 62554,8350000, 14822
8360000, 63513,8360000, 17697
8370000, 62094,8370000, 18795
8380000, 63034,8380000, 16851
8390000, 62309,8390000, 17470
8400000, 62382,8400000, 16636
8410000, 61959,8410000, 19716
8420000, 62628,8420000, 17227
8430000, 63959,8430000, 16450
8440000, 61571,8440000, 16527
8450000, 63663,8450000, 17945
8460000, 61247,8460000, 15409
8470000, 62739,8470000, 20465
8480000, 61703,8480000, 18363
8490000, 61672,8490000, 13887
8500000, 62553,8500000, 19809
8510000, 63126,8510000, 18803
8520000, 62656,8520000, 15159
8530000, 62483,8530000, 18466
8540000, 63198,8540000, 15980
8550000, 61873,8550000, 17004
8560000, 62763,8560000, 16996
8570000, 60753,8570000, 19129
8580000, 64040,8580000, 13404
8590000, 61473,8590000, 20426
8600000, 63229,8600000, 16538
8610000, 60921,8610000, 17829
8620000, 62613,8620000, 16694
8630000, 62534,8630000, 18466
8640000, 61892,8640000, 17021
8650000, 61957,8650000, 17343
8660000, 61945,8660000, 18846
8670000, 63684,8670000, 14559
8680000, 63154,8680000, 18632
8690000, 61840,8690000, 17717
8700000, 62776,8700000, 15819
8710000, 62538,8710000, 14876
8720000, 61360,8720000, 20200
8730000, 62275,8730000, 16727
8740000, 60979,8740000, 17696
8750000, 64367,8750000, 16663
8760000, 60975,8760000, 18368
8770000, 62419,8770000, 17473
8780000, 61433,8780000, 15033
8790000, 62206,8790000, 14451
8800000, 61413,8800000, 18493
8810000, 64945,8810000, 14758
8820000, 61559,8820000, 17529
8830000, 62846,8830000, 18636
8840000, 60985,8840000, 16448
8850000, 62248,8850000, 15597
8860000, 61807,8860000, 18275
8870000, 62611,8870000, 16102
8880000, 62384,8880000, 15748
8890000, 62184,8890000, 15928
