fs, file.size.kb, time.s
# single file renames for a variety of circle sizes
# just to find the optimal circle size

xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008373
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008329
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008362
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008374
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008312
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008378
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008309
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008309
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008322
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.003216
xfs, 1048576.000000, 0.008349
xfs, 1048576.000000, 0.008321
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.008311
xfs, 1048576.000000, 0.008376
xfs, 1048576.000000, 0.008321
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008357
xfs, 1048576.000000, 0.008333
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008341
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008378
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008374
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008371
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008301
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008350
xfs, 1048576.000000, 0.008321
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008322
xfs, 1048576.000000, 0.008380
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008313
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008374
xfs, 1048576.000000, 0.008320
xfs, 1048576.000000, 0.008309
xfs, 1048576.000000, 0.008374
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008362
xfs, 1048576.000000, 0.008293
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008333
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008375
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008349
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008330
xfs, 1048576.000000, 0.008308
xfs, 1048576.000000, 0.008356
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008318
xfs, 1048576.000000, 0.008375
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008319
xfs, 1048576.000000, 0.008391
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008355
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008341
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008321
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008378
xfs, 1048576.000000, 0.008308
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008315
xfs, 1048576.000000, 0.008357
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008311
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008357
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008332
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008350
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008304
xfs, 1048576.000000, 0.008362
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008368
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008349
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008377
xfs, 1048576.000000, 0.008333
xfs, 1048576.000000, 0.008342
xfs, 1048576.000000, 0.008361
xfs, 1048576.000000, 0.008308
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008376
xfs, 1048576.000000, 0.008309
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008321
xfs, 1048576.000000, 0.008377
xfs, 1048576.000000, 0.008319
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008355
xfs, 1048576.000000, 0.008350
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008369
xfs, 1048576.000000, 0.008322
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008373
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008311
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008312
xfs, 1048576.000000, 0.008373
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008362
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008376
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008308
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008375
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.009666
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008372
xfs, 1048576.000000, 0.008299
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008374
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008373
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008331
xfs, 1048576.000000, 0.008352
xfs, 1048576.000000, 0.008349
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008349
xfs, 1048576.000000, 0.008312
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008374
xfs, 1048576.000000, 0.008311
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008375
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008373
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008376
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008321
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008343
xfs, 1048576.000000, 0.008368
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008361
xfs, 1048576.000000, 0.008328
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008379
xfs, 1048576.000000, 0.008321
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008303
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008377
xfs, 1048576.000000, 0.008342
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008399
xfs, 1048576.000000, 0.008281
xfs, 1048576.000000, 0.008318
xfs, 1048576.000000, 0.008377
xfs, 1048576.000000, 0.091056
xfs, 1048576.000000, 0.034723
xfs, 1048576.000000, 0.012073
xfs, 1048576.000000, 0.013366
xfs, 1048576.000000, 0.012024
xfs, 1048576.000000, 0.012062
xfs, 1048576.000000, 0.013341
xfs, 1048576.000000, 0.012035
xfs, 1048576.000000, 0.013364
xfs, 1048576.000000, 0.012079
xfs, 1048576.000000, 0.013334
xfs, 1048576.000000, 0.027254
xfs, 1048576.000000, 0.008284
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.008360
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008356
xfs, 1048576.000000, 0.008332
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008328
xfs, 1048576.000000, 0.008373
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008309
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008333
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008311
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008313
xfs, 1048576.000000, 0.008376
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008374
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008355
xfs, 1048576.000000, 0.008342
xfs, 1048576.000000, 0.008309
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008356
xfs, 1048576.000000, 0.037154
xfs, 1048576.000000, 0.012032
xfs, 1048576.000000, 0.013347
xfs, 1048576.000000, 0.012077
xfs, 1048576.000000, 0.012033
xfs, 1048576.000000, 0.015093
xfs, 1048576.000000, 0.012034
xfs, 1048576.000000, 0.013365
xfs, 1048576.000000, 0.012065
xfs, 1048576.000000, 0.013336
xfs, 1048576.000000, 0.012074
xfs, 1048576.000000, 0.018746
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008385
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008368
xfs, 1048576.000000, 0.008332
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008379
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.009667
xfs, 1048576.000000, 0.008332
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008368
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008345
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008320
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008325
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008353
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008376
xfs, 1048576.000000, 0.008324
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008368
xfs, 1048576.000000, 0.008329
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008327
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008351
xfs, 1048576.000000, 0.008350
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008350
xfs, 1048576.000000, 0.008329
xfs, 1048576.000000, 0.008343
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008342
xfs, 1048576.000000, 0.008333
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008322
xfs, 1048576.000000, 0.008357
xfs, 1048576.000000, 0.008362
xfs, 1048576.000000, 0.008308
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008376
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008299
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008344
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008322
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.042571
xfs, 1048576.000000, 0.025460
xfs, 1048576.000000, 0.012024
xfs, 1048576.000000, 0.013377
xfs, 1048576.000000, 0.012039
xfs, 1048576.000000, 0.013314
xfs, 1048576.000000, 0.012067
xfs, 1048576.000000, 0.013364
xfs, 1048576.000000, 0.012064
xfs, 1048576.000000, 0.013370
xfs, 1048576.000000, 0.012007
xfs, 1048576.000000, 0.026740
xfs, 1048576.000000, 0.008266
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008349
xfs, 1048576.000000, 0.008323
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008354
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008346
xfs, 1048576.000000, 0.008329
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008333
xfs, 1048576.000000, 0.008348
xfs, 1048576.000000, 0.008361
xfs, 1048576.000000, 0.008340
xfs, 1048576.000000, 0.008322
xfs, 1048576.000000, 0.008366
xfs, 1048576.000000, 0.008341
xfs, 1048576.000000, 0.008331
xfs, 1048576.000000, 0.008364
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008333
xfs, 1048576.000000, 0.008367
xfs, 1048576.000000, 0.008347
xfs, 1048576.000000, 0.008334
xfs, 1048576.000000, 0.008365
xfs, 1048576.000000, 0.008326
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008337
xfs, 1048576.000000, 0.008336
xfs, 1048576.000000, 0.008363
xfs, 1048576.000000, 0.008335
xfs, 1048576.000000, 0.008339
xfs, 1048576.000000, 0.008382
xfs, 1048576.000000, 0.008310
xfs, 1048576.000000, 0.008338
xfs, 1048576.000000, 0.008353
xfs, 2097152.000000, 0.013445
xfs, 2097152.000000, 0.012009
xfs, 2097152.000000, 0.012038
xfs, 2097152.000000, 0.013367
xfs, 2097152.000000, 0.012034
xfs, 2097152.000000, 0.013377
xfs, 2097152.000000, 0.012025
xfs, 2097152.000000, 0.013376
xfs, 2097152.000000, 0.012063
xfs, 2097152.000000, 0.022974
xfs, 2097152.000000, 0.008361
xfs, 2097152.000000, 0.008345
xfs, 2097152.000000, 0.008310
xfs, 2097152.000000, 0.008346
xfs, 2097152.000000, 0.008340
xfs, 2097152.000000, 0.008342
xfs, 2097152.000000, 0.008325
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008363
xfs, 2097152.000000, 0.008338
xfs, 2097152.000000, 0.008341
xfs, 2097152.000000, 0.008318
xfs, 2097152.000000, 0.008378
xfs, 2097152.000000, 0.008325
xfs, 2097152.000000, 0.008324
xfs, 2097152.000000, 0.008334
xfs, 2097152.000000, 0.008377
xfs, 2097152.000000, 0.008319
xfs, 2097152.000000, 0.008338
xfs, 2097152.000000, 0.008323
xfs, 2097152.000000, 0.008378
xfs, 2097152.000000, 0.008324
xfs, 2097152.000000, 0.008339
xfs, 2097152.000000, 0.008363
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008346
xfs, 2097152.000000, 0.008311
xfs, 2097152.000000, 0.008364
xfs, 2097152.000000, 0.008346
xfs, 2097152.000000, 0.008333
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008367
xfs, 2097152.000000, 0.008326
xfs, 2097152.000000, 0.008346
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008363
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008324
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008367
xfs, 2097152.000000, 0.008348
xfs, 2097152.000000, 0.008334
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008364
xfs, 2097152.000000, 0.008312
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008362
xfs, 2097152.000000, 0.008340
xfs, 2097152.000000, 0.008332
xfs, 2097152.000000, 0.008339
xfs, 2097152.000000, 0.008363
xfs, 2097152.000000, 0.008349
xfs, 2097152.000000, 0.008345
xfs, 2097152.000000, 0.008306
xfs, 2097152.000000, 0.008359
xfs, 2097152.000000, 0.008347
xfs, 2097152.000000, 0.008318
xfs, 2097152.000000, 0.008310
xfs, 2097152.000000, 0.008369
xfs, 2097152.000000, 0.008335
xfs, 2097152.000000, 0.008343
xfs, 2097152.000000, 0.008311
xfs, 2097152.000000, 0.008375
xfs, 2097152.000000, 0.008347
xfs, 2097152.000000, 0.008302
xfs, 2097152.000000, 0.008334
xfs, 2097152.000000, 0.008364
xfs, 2097152.000000, 0.008347
xfs, 2097152.000000, 0.008309
xfs, 2097152.000000, 0.008375
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008312
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008374
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008335
xfs, 2097152.000000, 0.008328
xfs, 2097152.000000, 0.008372
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008324
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008368
xfs, 2097152.000000, 0.008332
xfs, 2097152.000000, 0.008348
xfs, 2097152.000000, 0.008322
xfs, 2097152.000000, 0.008364
xfs, 2097152.000000, 0.008335
xfs, 2097152.000000, 0.008335
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008354
xfs, 2097152.000000, 0.008336
xfs, 2097152.000000, 0.008346
xfs, 2097152.000000, 0.008339
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008334
xfs, 2097152.000000, 0.008347
xfs, 2097152.000000, 0.008343
xfs, 2097152.000000, 0.008326
xfs, 2097152.000000, 0.008340
xfs, 2097152.000000, 0.008331
xfs, 2097152.000000, 0.008365
xfs, 2097152.000000, 0.008359
xfs, 2097152.000000, 0.008303
xfs, 2097152.000000, 0.008335
xfs, 2097152.000000, 0.008364
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008346
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008364
xfs, 2097152.000000, 0.008325
xfs, 2097152.000000, 0.008338
xfs, 2097152.000000, 0.008334
xfs, 2097152.000000, 0.008375
xfs, 2097152.000000, 0.008324
xfs, 2097152.000000, 0.008324
xfs, 2097152.000000, 0.008367
xfs, 2097152.000000, 0.008334
xfs, 2097152.000000, 0.008346
xfs, 2097152.000000, 0.008349
xfs, 2097152.000000, 0.008337
xfs, 2097152.000000, 0.008310
xfs, 2097152.000000, 0.008340
xfs, 2097152.000000, 0.008344
xfs, 2097152.000000, 0.008338
xfs, 2097152.000000, 0.008339
xfs, 2097152.000000, 0.008344
xfs, 2097152.000000, 0.008328
xfs, 2097152.000000, 0.008364
