insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
2.19,4035,29648,1.71816439305,1.20808277104,11.44875,7.37858537066,25.7724658958
2.2,4041,30084,1.67228131478,1.20691115603,12.9493670886,7.47528318679,25.0842197217
2.21,4046,30084,1.67435045771,1.20648508822,13.182983683,7.46560363035,25.1152568657
2.22,4048,28994,1.67517811488,1.20515494564,12.1263650546,7.19136202298,25.1276717232
2.23,4048,29212,1.67517811488,1.20515494564,13.4790575916,7.24543241413,25.1276717232
2.24,4049,30084,1.67559194347,1.20517937293,12.2152406417,7.45978596516,25.133879152
2.25,4053,30084,1.67724725781,1.20564280188,12.7661623109,7.45215715135,25.1587088672
2.26,4059,29430,1.67973022932,1.2019982915,12.889017341,7.27898917985,25.1959534399
2.27,4060,30084,1.6453804629,1.20173511789,12.3288135593,7.43877283383,24.6807069435
2.28,4061,26596,1.6096219746,1.20196262778,14.2473262032,6.57458366507,22.5347076444
2.29,4062,30084,1.61001833559,1.20187508687,12.4992657856,7.43491111992,24.1502750339
2.3,4065,30084,1.60890984932,1.20048572818,11.7827130852,7.42915051123,24.1336477398
2.31,4068,30084,1.5887536746,1.19936233173,13.3951285521,7.42349553529,23.8313051191
2.32,4071,29866,1.58992532186,1.19952435402,13.5029498525,7.36422350945,23.8488798279
2.33,4072,29648,1.59031587094,1.19914904767,13.1334134615,7.3086205234,23.8547380641
2.34,4073,24198,1.59070642003,1.1989681899,13.4562962963,5.96362572217,19.0884770403
2.35,4074,28340,1.59109696911,1.19897947049,12.1366742597,6.98267799691,22.2753575675
2.36,4079,28558,1.59304971453,1.19855979844,11.1489088575,7.02760004153,23.895745718
2.37,4081,30084,1.5938308127,1.19852369529,12.6873278237,7.39947033672,23.9074621905
2.38,4089,30084,1.59695520537,1.19879026857,12.5439330544,7.38478437406,23.9543280806
2.39,4091,29430,1.57275711961,1.19918604312,12.6432818074,7.22055736244,23.5913567942
2.4,4094,15042,1.57391044921,1.19745742467,11.9723374827,3.68776860138,12.5912835936
2.41,4095,23108,1.5742948924,1.19756061779,11.7315668203,5.6638668258,18.8915387088
2.42,4097,29430,1.5750637788,1.19674701844,12.5452091768,7.2098881081,23.625956682
2.43,4098,29866,1.5539946628,1.19673093096,12.7919655667,7.31484223512,23.309919942
2.44,4098,30084,1.5539946628,1.19673093096,12.7203389831,7.36823524414,23.309919942
2.45,4098,29648,1.5539946628,1.19673093096,13.1450617284,7.26144922611,23.309919942
2.46,4100,30084,1.55475307893,1.19656712295,12.6323751891,7.3646647176,23.321296184
2.47,4103,27250,1.55589070314,1.196534086,12.1677489177,6.66601935322,21.7824698439
2.48,4105,26814,1.55664911927,1.19637157887,12.9472868217,6.55617006377,21.7930876698
2.49,4107,30084,1.45491798734,1.19617350556,13.2141882674,7.35201114082,21.8237698101
2.5,4107,28340,1.45491798734,1.19617350556,14.1819322459,6.92580759643,20.3688518227
2.51,4108,29648,1.45527224056,1.19598518845,12.8853146853,7.24373113507,21.8290836084
2.52,4108,27686,1.45527224056,1.19598518845,11.7431693989,6.76436657466,20.3738113679
2.53,4108,21582,1.45527224056,1.19598518845,12.4472049689,5.2730101645,16.0079946462
2.54,4110,30084,1.4335702481,1.19524565357,13.4641833811,7.3466981372,21.5035537215
2.55,4110,30084,1.4335702481,1.19524565357,12.7252440725,7.3466981372,21.5035537215
2.56,4110,30084,1.4335702481,1.19524565357,14.0561797753,7.3466981372,21.5035537215
2.57,4110,30084,1.4335702481,1.19524565357,13.1867549669,7.3466981372,21.5035537215
2.58,4110,30084,1.4335702481,1.19524565357,11.5242236025,7.3466981372,21.5035537215
2.59,4110,29648,1.4335702481,1.19524565357,12.8573351279,7.24022425115,21.5035537215
2.6,4112,29648,1.4342678492,1.19523842874,13.3746130031,7.2367899795,21.514017738
2.61,4112,30084,1.4342678492,1.19523842874,13.4220072551,7.34321336155,21.514017738
2.62,4113,30084,1.43461664974,1.19512993623,13.4674922601,7.34148756671,21.5192497462
2.63,4114,15478,1.43496545029,1.19519872866,12.443196005,3.77625679334,11.4797236023
2.64,4116,29648,1.39170241951,1.19566200574,11.9528061224,7.22994226284,20.8755362927
2.65,4117,30084,1.39204053963,1.19593244169,12.9316239316,7.33458757781,20.8806080945
2.66,4118,30084,1.39237865976,1.1955175663,12.5286103542,7.33287183296,20.8856798963
2.67,4118,29866,1.39237865976,1.1955175663,13.3989569752,7.27973508054,20.8856798963
2.68,4119,30084,1.39271677988,1.1955660246,13.4393673111,7.33117489257,20.8907516981
2.69,4120,30084,1.3930549,1.19555940828,12.0761363636,7.32948724945,20.8958235
2.7,4122,30084,1.37628348033,1.19600963318,13.1323155216,7.32603871551,20.644252205
2.71,4126,29212,1.37761902956,1.19454035536,13.0638297872,7.10720977671,20.6642854434
2.72,4126,30084,1.37761902956,1.19454035536,12.506512301,7.31936529244,20.6642854434
2.73,4126,29430,1.37761902956,1.19454035536,13.9973924381,7.16024865564,20.6642854434
2.74,4129,29648,1.35277316568,1.19462735815,12.3350649351,7.20821969131,20.2915974852
2.75,4130,30084,1.35310079299,1.19459798934,11.5878552972,7.31253569918,20.2965118949
2.76,4137,30084,1.34691202328,1.19498412928,13.1428571429,7.30086296723,20.2036803492
2.77,4142,29648,1.34853990825,1.19474287117,13.4817610063,7.18689533534,20.2280986237
2.78,4144,21364,1.34919106223,1.19480154484,12.725433526,5.17640125284,14.8411016846
2.79,4145,30084,1.34951663923,1.1950543412,13.7067988669,7.28753522347,20.2427495884
2.8,4148,28994,1.34982227297,1.19548370062,12.6340533672,7.01869619287,18.8975118216
2.81,4151,30084,1.35079851859,1.19558410878,12.0036674817,7.27768425038,20.2619777788
2.82,4159,30084,1.35340184023,1.1962616812,12.5413839891,7.26452434587,20.3010276035
2.83,4174,29430,1.35828306832,1.19602796241,12.9692307692,7.08257558289,20.3742460248
2.84,4179,29866,1.35991014435,1.19675135069,12.8601036269,7.17953910011,20.3986521652
2.85,4180,28776,1.36023555955,1.19688008412,12.8441717791,6.91594453123,19.0432978337
2.86,4180,29866,1.36023555955,1.19688008412,11.5539280959,7.17791212711,20.4035333933
2.87,4187,24416,1.36251346599,1.19742713455,11.5656934307,5.85892169461,16.3501615919
2.88,4199,30084,1.35350016281,1.19830131181,12.6657754011,7.19982902712,20.3025024421
2.89,4202,27686,1.35446717888,1.1974133138,12.1333333333,6.62150809133,18.9625405043
2.9,4202,29212,1.35446717888,1.1974133138,12.995821727,6.98647310424,18.9625405043
2.91,4207,30084,1.35607887233,1.19671476141,12.553030303,7.18699702123,20.341183085
2.92,4214,30084,1.35833524317,1.19687605697,10.8738317757,7.17583399048,20.3750286475
2.93,4230,30084,1.35122317011,1.19645299739,12.6054279749,7.1505366409,20.2683475517
2.94,4245,29212,1.35601474164,1.19774932296,11.343792633,6.92047901851,18.9842063829
2.95,4248,30084,1.35697305594,1.1984769549,11.3368560106,7.1223559022,20.3545958392
2.96,4255,28994,1.35920912266,1.19827873877,11.6327272727,6.85373349234,19.0289277172
2.97,4259,29212,1.36048687506,1.19853844184,11.5815028902,6.89922148076,19.0468162509
2.98,4271,29648,1.36432013228,1.19874396849,9.94565217391,6.98384562711,19.100481852
2.99,4284,30084,1.3684728276,1.19919331866,10.8072992701,7.06655174148,20.5270924141
3.0,4312,29212,1.37741709445,1.20224742797,11.8404384896,6.82063780509,19.2838393223
3.01,4319,30084,1.33742399622,1.2027744735,10.7478165939,7.01348704939,18.7239359471
3.02,4329,30084,1.34052060191,1.2009746933,11.5855263158,6.99922869047,18.7672884267
