insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
3.1,4633,18966,1.3899,1.260176,5.06138107417,4.13647928251,12.5091
3.11,4655,19402,1.3965,1.261505,4.90754395916,4.21262239221,12.5685
3.12,4667,19620,1.4001,1.264757,5.02098950525,4.24955518287,12.6009
3.13,4687,19620,1.4061,1.26549,5.0508862207,4.23239740722,12.6549
3.14,4702,18748,1.4106,1.26954,4.97335600907,4.03208117942,11.2848
3.15,4720,19184,1.416,1.26968,5.04632824051,4.11091808135,12.744
3.16,4744,18312,1.4232,1.271392,5.12444444444,3.90518620949,11.3856
3.17,4772,18312,1.4316,1.278896,4.90476190476,3.88353067296,11.4528
3.18,4799,18094,1.425303,1.281333,5.10724156993,3.81679193622,11.402424
3.19,4820,19838,1.43154,1.28212,4.7269035533,4.16726702673,12.88386
3.2,4841,18530,1.432936,1.282865,4.913277805,3.87633056915,11.463488
3.21,4872,20056,1.442112,1.286208,4.58196721311,4.17006749748,12.979008
3.22,4888,18748,1.446848,1.290432,5.10886075949,3.88594964129,11.574784
3.23,4923,18748,1.42767,1.294749,4.58406219631,3.85953170371,11.42136
3.24,4944,17658,1.43376,1.295328,4.86512330146,3.62032377994,11.47008
3.25,4964,18530,1.43956,1.300568,4.67478437341,3.78455725395,11.51648
3.26,4991,18312,1.44739,1.302651,4.7487636004,3.72063512569,11.57912
3.27,5013,17658,1.45377,1.3053852,4.67445328032,3.57266226,11.63016
3.28,5044,18094,1.46276,1.31144,4.50024618415,3.63919042085,11.70208
3.29,5073,17440,1.47117,1.313907,4.39517274018,3.48845942353,10.29819
3.3,5103,18530,1.459458,1.316574,4.43756050339,3.68532121151,11.675664
3.31,5133,18748,1.468038,1.324314,4.42422779923,3.70777849336,11.744304
3.32,5166,17658,1.477476,1.327662,4.67729831144,3.47056979256,10.342332
3.33,5187,16786,1.478295,1.327872,4.28612032212,3.28618371179,10.348065
3.34,5221,18312,1.487985,1.336576,4.49502133713,3.56243327342,11.90388
3.35,5254,17658,1.49739,1.33977,4.16038186158,3.41430266431,10.48173
3.36,5287,18312,1.506795,1.342898,4.4750118991,3.51909357056,10.547565
3.37,5316,19184,1.477848,1.344948,4.35127342624,3.66708864211,11.822784
3.38,5359,17658,1.489802,1.350468,4.43279109589,3.34892652177,10.428614
3.39,5393,17876,1.499254,1.359036,4.2330754352,3.36939120186,10.494778
3.4,5430,20056,1.50954,1.36293,4.18735362998,3.75500983674,12.07632
3.41,5455,17658,1.51649,1.369205,4.39520383693,3.2912121766,10.61543
3.42,5477,17658,1.522606,1.36925,4.31562908141,3.27823207019,10.658242
3.43,5506,13952,1.51415,1.3765,4.14801110083,2.57676985983,9.0849
3.44,5543,17876,1.524325,1.380207,4.26322471435,3.27978617792,10.670275
3.45,5582,16786,1.53505,1.384336,4.01875532822,3.05855402995,10.74535
3.46,5616,16350,1.5444,1.387152,3.86024988431,2.96136043085,9.2664
3.47,5639,17658,1.550725,1.392833,4.13638344227,3.18532983811,10.855075
3.48,5667,17876,1.558425,1.399749,4.08195329087,3.20886414085,10.908975
3.49,5711,16786,1.547681,1.404906,3.88257261411,2.99013956068,9.286086
3.5,5750,16786,1.55825,1.40875,3.85826771654,2.96993004185,9.3495
3.51,5791,17004,1.569361,1.413004,3.80871369295,2.98732683052,9.416166
3.52,5831,16786,1.580201,1.416933,3.88240574506,2.92878079916,9.481206
3.53,5870,18094,1.5849,1.42641,3.90595089471,3.13600752856,11.0943
3.54,5911,17440,1.59597,1.430462,3.84650393049,3.00167120594,9.57582
3.55,5954,17004,1.60758,1.434914,3.84516396845,2.9054229366,9.64548
3.56,5991,17222,1.61757,1.43784,3.86878980892,2.92436909047,9.70542
3.57,6031,17658,1.62837,1.441409,3.80942452043,2.97826957274,9.77022
3.58,6064,17876,1.63728,1.449296,3.6781512605,2.99840056402,9.82368
3.59,6096,17658,1.64592,1.450848,3.79621848739,2.94603437713,9.87552
3.6,6135,18312,1.65645,1.453995,3.95626822157,3.03545866981,9.9387
3.61,6173,18530,1.66671,1.463001,3.6915995397,3.05235341356,11.66697
3.62,6202,18094,1.67454,1.463672,3.7085106383,2.96628840737,10.04724
3.63,6235,18094,1.68345,1.465225,3.81590285938,2.95029906255,10.1007
3.64,6275,12644,1.69425,1.474625,3.72087568413,2.04829380943,8.47125
3.65,6325,18312,1.6698,1.48005,3.84864864865,2.94254311606,10.0188
3.66,6362,18748,1.679568,1.482346,3.49627012171,2.99466101459,10.077408
3.67,6392,18312,1.687488,1.489336,3.6814229249,2.91091795413,10.124928
3.68,6420,18966,1.69488,1.48944,3.62627118644,3.00138649274,10.16928
3.69,6454,18094,1.703856,1.490874,3.86246638494,2.84790947385,10.223136
3.7,6489,17440,1.713096,1.498959,3.65527303043,2.72980731621,10.278576
3.71,6517,18748,1.687903,1.49891,3.70910556003,2.92158288418,10.127418
3.72,6550,18966,1.69645,1.49995,3.73561013047,2.9401370821,10.1787
3.73,6585,18094,1.705515,1.50138,3.66411629686,2.78963374795,10.23309
3.74,6631,18748,1.717429,1.5085525,3.54882571075,2.86976532849,10.304574
3.75,6677,18094,1.729343,1.509002,3.70042194093,2.74990096672,10.376058
3.76,6716,17658,1.71258,1.5111,3.57126030624,2.66738302609,10.27548
3.77,6741,18748,1.718955,1.516725,3.61076197958,2.82110319901,10.31373
3.78,6780,18094,1.7289,1.51872,3.58586246638,2.70640461108,10.3734
3.79,6817,19620,1.711067,1.520191,3.53159288687,2.9179877673,10.266402
3.8,6842,18748,1.717342,1.525766,3.59709480122,2.77770095635,10.304052
3.81,6880,17876,1.69248,1.52736,3.48353293413,2.63319270246,10.15488
3.82,6917,18966,1.701582,1.528657,3.48539584935,2.77820322168,10.209492
