fs_size aged_time clean_time aged_layout_score clean_layout_score blocks_written logical_bytes_written
918576 174.68641805648804 0 0.845230117088 0 3018696 778923922
925600 177.49108910560608 0 0.844799939734 0 2665272 691235951
930236 178.19734001159668 0 0.843307984585 0 2587608 738620332
936512 179.03183698654175 0 0.843016354701 0 2838384 639013283
943556 181.75489687919617 0 0.843748347033 0 2672272 840527724
949320 183.0057909488678 0 0.842991728911 0 2779296 873177911
955352 184.11398100852966 0 0.842704932209 0 2787960 957213271
964600 186.9483449459076 0 0.84278719319 0 2795776 1046895013
970696 188.24021005630493 0 0.841433276276 0 2879496 1058936103
975204 190.06019806861877 0 0.841017710101 0 3296528 945061631
983404 192.78537011146545 0 0.841561212666 0 3288920 999029156
990280 192.95199704170227 0 0.841448690111 0 3631680 1016882319
996568 196.41257214546204 0 0.840160797295 0 3311112 993252200
