insertions,flushes,max_alpha
1.05,50000,1.54114
1.06,50000,1.50071
1.07,50000,1.50071
1.08,50000,1.50071
1.09,50000,1.50144
1.1,50000,1.50144
1.11,50000,1.37383
1.12,50000,1.37383
1.13,50000,1.37383
1.14,50000,1.37383
1.15,50000,1.37383
1.16,50000,1.37383
1.17,50000,1.37383
1.18,50000,1.37383
1.19,50000,1.37383
1.2,50000,1.3745
1.21,50000,1.3745
1.22,50000,1.37517
1.23,50000,1.37517
1.24,50000,1.37517
1.25,50000,1.37517
1.26,50000,1.37517
1.27,50000,1.3164
1.28,50000,1.31149
1.29,50000,1.3134
1.3,50000,1.31532
1.31,50000,1.31851
1.32,50000,1.31979
1.33,50000,1.32351
1.34,50000,1.32861
1.35,50000,1.33307
1.36,50000,1.33689
1.37,50000,1.34135
1.38,50000,1.34835
1.39,50000,1.35727
1.4,50000,1.29711
1.41,50000,1.30618
1.42,50000,1.31345
1.43,50000,1.31721
1.44,50000,1.32683
1.45,50000,1.33586
1.46,50000,1.35211
1.47,50000,1.36775
1.48,50000,1.34377
1.49,50000,1.37069
1.5,50000,1.37116
1.51,50000,1.38481
1.52,50000,1.4031
1.53,50000,1.42425
1.54,50000,1.44002
1.55,50000,1.43979
1.56,50000,1.45596
1.57,50000,1.4827
1.58,50000,1.48919
1.59,50000,1.5133
1.6,50000,1.54234
1.61,50000,1.55254
1.62,50000,1.55709
1.63,50000,1.58313
1.64,50000,1.61294
1.65,50000,1.64914
1.66,50000,1.63486
1.67,50000,1.65767
1.68,50000,1.6836
1.69,50000,1.66878
1.7,50000,1.69359
1.71,50000,1.72045
1.72,50000,1.74173
1.73,50000,1.74935
1.74,50000,1.77199
1.75,50000,1.79462
1.76,50000,1.81122
1.77,50000,1.82279
1.78,50000,1.83788
1.79,50000,1.85246
1.8,50000,1.86655
1.81,50000,1.88063
1.82,50000,1.81166
1.83,50000,1.82177
1.84,50000,1.82899
1.85,50000,1.78561
1.86,50000,1.79821
1.87,50000,1.79357
1.88,50000,1.80191
1.89,50000,1.77586
1.9,50000,1.78176
1.91,50000,1.75616
1.92,50000,1.76463
1.93,50000,1.74979
1.94,50000,1.75155
1.95,50000,1.75464
1.96,50000,1.7608
1.97,50000,1.76961
1.98,50000,1.77225
1.99,50000,1.77445
2,50000,1.78018
2.01,50000,1.78238
2.02,50000,1.78326
2.03,50000,1.69616
2.04,50000,1.69742
2.05,50000,1.69783
2.06,50000,1.69951
2.07,50000,1.70118
2.08,50000,1.67431
2.09,50000,1.64327
2.1,50000,1.64408
2.11,50000,1.57887
2.12,50000,1.58003
2.13,50000,1.58042
2.14,50000,1.56184
2.15,50000,1.56222
2.16,50000,1.56299
2.17,50000,1.56337
2.18,50000,1.56337
2.19,50000,1.56375
2.2,50000,1.56375
2.21,50000,1.46632
2.22,50000,1.46632
2.23,50000,1.46632
2.24,50000,1.46632
2.25,50000,1.46632
2.26,50000,1.46632
2.27,50000,1.46632
2.28,50000,1.45
2.29,50000,1.45
2.3,50000,1.45
2.31,50000,1.45
2.32,50000,1.45036
2.33,50000,1.45036
2.34,50000,1.45036
2.35,50000,1.45036
2.36,50000,1.45036
2.37,50000,1.45071
2.38,50000,1.45107
2.39,50000,1.45142
2.4,50000,1.45142
2.41,50000,1.45178
2.42,50000,1.40055
2.43,50000,1.40055
2.44,50000,1.40089
2.45,50000,1.37297
2.46,50000,1.3733
2.47,50000,1.37364
2.48,50000,1.37364
2.49,50000,1.37531
2.5,50000,1.37565
2.51,50000,1.37565
2.52,50000,1.37565
2.53,50000,1.37631
2.54,50000,1.37698
2.55,50000,1.37765
2.56,50000,1.37866
2.57,50000,1.37933
2.58,50000,1.381
2.59,50000,1.38234
2.6,50000,1.38367
2.61,50000,1.3689
2.62,50000,1.36989
2.63,50000,1.37221
2.64,50000,1.37518
2.65,50000,1.36679
2.66,50000,1.36778
2.67,50000,1.33751
2.68,50000,1.34071
2.69,50000,1.34423
2.7,50000,1.34743
2.71,50000,1.34935
2.72,50000,1.35191
2.73,50000,1.35575
2.74,50000,1.35607
2.75,50000,1.35864
2.76,50000,1.36344
2.77,50000,1.32456
2.78,50000,1.32952
2.79,50000,1.32683
2.8,50000,1.33176
2.81,50000,1.33886
2.82,50000,1.33521
2.83,50000,1.34194
2.84,50000,1.34959
2.85,50000,1.35449
2.86,50000,1.36031
2.87,50000,1.3649
2.88,50000,1.35026
2.89,50000,1.35749
2.9,50000,1.36261
2.91,50000,1.34452
2.92,50000,1.34364
2.93,50000,1.35189
2.94,50000,1.36278
2.95,50000,1.36897
2.96,50000,1.37781
2.97,50000,1.39047
2.98,50000,1.39636
2.99,50000,1.3797
3,50000,1.38721
3.01,50000,1.39109
3.02,50000,1.39165
3.03,50000,1.40335
3.04,50000,1.41276
3.05,50000,1.42417
3.06,50000,1.42835
3.07,50000,1.43792
3.08,50000,1.45176
3.09,50000,1.43187
3.1,50000,1.44405
3.11,50000,1.45735
3.12,50000,1.46676
3.13,50000,1.47756
3.14,50000,1.48947
3.15,50000,1.5036
3.16,50000,1.51855
3.17,50000,1.52908
3.18,50000,1.54376
3.19,50000,1.54408
3.2,50000,1.5567
3.21,50000,1.57097
3.22,50000,1.57253
3.23,50000,1.58424
3.24,50000,1.59513
3.25,50000,1.60793
3.26,50000,1.61109
3.27,50000,1.62379
3.28,50000,1.63919
3.29,50000,1.64945
3.3,50000,1.66134
3.31,50000,1.67294
3.32,50000,1.68535
3.33,50000,1.68391
3.34,50000,1.69971
3.35,50000,1.71497
3.36,50000,1.72889
3.37,50000,1.74201
3.38,50000,1.75433
3.39,50000,1.76638
3.4,50000,1.78218
3.41,50000,1.71291
3.42,50000,1.71195
3.43,50000,1.72187
3.44,50000,1.73305
3.45,50000,1.74652
3.46,50000,1.75542
3.47,50000,1.76559
3.48,50000,1.77575
3.49,50000,1.7844
3.5,50000,1.79228
3.51,50000,1.80295
3.52,50000,1.80982
3.53,50000,1.8177
3.54,50000,1.82634
3.55,50000,1.83244
3.56,50000,1.84032
3.57,50000,1.8482
3.58,50000,1.77586
3.59,50000,1.78487
3.6,50000,1.79217
3.61,50000,1.79874
3.62,50000,1.80702
3.63,50000,1.81335
3.64,50000,1.81992
3.65,50000,1.82747
3.66,50000,1.78771
3.67,50000,1.7927
3.68,50000,1.79649
3.69,50000,1.801
3.7,50000,1.80622
3.71,50000,1.78034
3.72,50000,1.78383
3.73,50000,1.7878
3.74,50000,1.792
3.75,50000,1.77232
3.76,50000,1.77692
3.77,50000,1.78336
3.78,50000,1.78681
3.79,50000,1.79118
3.8,50000,1.79578
3.81,50000,1.79723
3.82,50000,1.80137
3.83,50000,1.75635
3.84,50000,1.75824
3.85,50000,1.76293
3.86,50000,1.76583
3.87,50000,1.76896
3.88,50000,1.77141
3.89,50000,1.7732
3.9,50000,1.77588
3.91,50000,1.77766
3.92,50000,1.76773
3.93,50000,1.76995
3.94,50000,1.75139
3.95,50000,1.7549
3.96,50000,1.75643
3.97,50000,1.75819
3.98,50000,1.75928
3.99,50000,1.76016
4,50000,1.76126
4.01,50000,1.76301
4.02,50000,1.76477
4.03,50000,1.76206
4.04,50000,1.76381
4.05,50000,1.76599
4.06,50000,1.67436
4.07,50000,1.67519
4.08,50000,1.67705
4.09,50000,1.67809
4.1,50000,1.67975
4.11,50000,1.68099
4.12,50000,1.68203
4.13,50000,1.68286
4.14,50000,1.68431
4.15,50000,1.63372
4.16,50000,1.63412
4.17,50000,1.63492
4.18,50000,1.63533
4.19,50000,1.63573
4.2,50000,1.59785
4.21,50000,1.59824
4.22,50000,1.59883
4.23,50000,1.59883
4.24,50000,1.59942
4.25,50000,1.60021
4.26,50000,1.6004
4.27,50000,1.55874
4.28,50000,1.55912
4.29,50000,1.55932
4.3,50000,1.5597
4.31,50000,1.56008
4.32,50000,1.56046
4.33,50000,1.56065
4.34,50000,1.56142
4.35,50000,1.56142
4.36,50000,1.56142
4.37,50000,1.56161
4.38,50000,1.5618
4.39,50000,1.56218
4.4,50000,1.56218
4.41,50000,1.56218
4.42,50000,1.56218
4.43,50000,1.56237
4.44,50000,1.56275
4.45,50000,1.56275
4.46,50000,1.56275
4.47,50000,1.51305
4.48,50000,1.51305
4.49,50000,1.51305
4.5,50000,1.51324
4.51,50000,1.51324
4.52,50000,1.51342
4.53,50000,1.51361
4.54,50000,1.51361
4.55,50000,1.51379
4.56,50000,1.51379
4.57,50000,1.51379
4.58,50000,1.51379
4.59,50000,1.51379
4.6,50000,1.51379
4.61,50000,1.51379
4.62,50000,1.51416
4.63,50000,1.51416
4.64,50000,1.51435
4.65,50000,1.51435
4.66,50000,1.51453
4.67,50000,1.51453
4.68,50000,1.51472
4.69,50000,1.49317
4.7,50000,1.49317
4.71,50000,1.49317
4.72,50000,1.49372
4.73,50000,1.4939
4.74,50000,1.4939
4.75,50000,1.4939
4.76,50000,1.4939
4.77,50000,1.4939
4.78,50000,1.4939
4.79,50000,1.49408
4.8,50000,1.49408
4.81,50000,1.49408
4.82,50000,1.49408
4.83,50000,1.40414
4.84,50000,1.40449
4.85,50000,1.40449
4.86,50000,1.40449
4.87,50000,1.40466
4.88,50000,1.40483
4.89,50000,1.40483
4.9,50000,1.40483
4.91,50000,1.40517
4.92,50000,1.40551
4.93,50000,1.40568
4.94,50000,1.40603
4.95,50000,1.4062
4.96,50000,1.40654
4.97,50000,1.40671
4.98,50000,1.40722
4.99,50000,1.40722
