round betrfs_time betrfs_layout btrfs_time btrfs_layout ext4_time ext4_layout f2fs_time f2fs_layout xfs_time xfs_layout zfs_time zfs_layout
66 13.729 1.0 83.6276249999 0.34046692607 21.5558125 0.980449657869 108.819875 0.333986287953 23.4760625 0.971287128713 50.6813750001 0.965917893106
67 13.677125 1.0 112.7235 0.330087633885 22.2348125 0.979472140762 88.95125 0.324191968658 23.4550625 0.971287128713 57.3823125 0.967467079783
68 13.7133125 1.0 128.5676875 0.32035053554 27.9906874999 0.980449657869 128.6325 0.314397649363 27.1494375001 0.971287128713 48.3052499999 0.967467079783
69 13.7025625 1.0 103.318 0.310613437196 21.2874375 0.969696969697 104.9781875 0.304603330069 35.0908124999 0.971287128713 54.4174375001 0.968241673122
70 13.6663125 1.0 130.3780625 0.300583657588 22.6914375 0.969696969697 108.6085625 0.294809010774 33.9518749999 0.961386138614 53.5536250001 0.967467079783
71 11.8384375 1.0 125.225375 0.290856031128 21.1256875 0.970674486804 108.1401875 0.285014691479 33.58825 0.961386138614 44.3466249999 0.971340046476
72 13.64825 1.0 109.4356875 0.281128404669 17.81425 0.969696969697 110.05325 0.275220372184 31.9283125001 0.961386138614 46.6406875 0.970565453137
73 13.6141875 1.0 128.710875 0.27140077821 18.879625 0.969696969697 108.5145 0.265426052889 35.1700625001 0.961386138614 47.0975624999 0.967467079783
74 13.597125 1.0 123.9265 0.261673151751 24.767625 0.969696969697 139.415 0.255631733595 33.9819999999 0.961386138614 39.435125 0.965917893106
75 13.718 1.0 119.579875 0.251945525292 20.0485 0.969696969697 142.935875 0.2458374143 35.1416875001 0.961386138614 48.7029375 0.966692486445
76 13.71775 1.0 93.5741874999 0.242217898833 23.0055 0.969696969697 141.8796875 0.236043095005 33.8364999999 0.961386138614 49.6199375001 0.967467079783
77 13.7893125 1.0 124.700875 0.232490272374 18.79625 0.969696969697 115.759875 0.22624877571 39.4933124999 0.961386138614 54.4423125 0.965917893106
78 13.481 1.0 132.637 0.223300970874 23.39375 0.969696969697 118.338625 0.216454456415 36.6220624999 0.961386138614 49.4659999999 0.96901626646
79 13.6585 1.0 137.6495 0.21359223301 17.504625 0.969696969697 119.10325 0.20666013712 37.3233125 0.961386138614 50.1266250001 0.967467079783
80 13.460875 1.0 136.0351875 0.202912621359 23.7348125 0.969696969697 113.568125 0.196865817826 37.3303749999 0.961386138614 50.0653124999 0.965917893106
81 13.682375 1.0 138.5748125 0.194174757282 25.0615 0.970674486804 113.8910625 0.187071498531 32.967 0.961386138614 49.6455625 0.967467079783
82 13.5974375 1.0 144.25125 0.184466019417 23.5138125 0.969696969697 118.8183125 0.177277179236 34.2824374999 0.961386138614 52.1983750001 0.966692486445
83 13.6870625 1.0 146.940375 0.174757281553 21.45675 0.969696969697 117.90525 0.167482859941 35.1317500001 0.961386138614 49.7179999999 0.967467079783
84 13.65275 1.0 141.6914375 0.164888457808 27.3221875 0.969696969697 113.8116875 0.157688540646 24.4444375 0.961386138614 57.6601875001 0.967467079783
85 13.6753125 1.0 112.526875 0.156159068865 18.145625 0.959921798631 133.4195 0.147894221352 19.5675 0.971287128713 51.3770625001 0.966692486445
86 13.672875 1.0 143.15525 0.146459747818 34.8986875 0.921587608906 114.539375 0.138099902057 27.4946874999 0.951485148515 53.4301875 0.966692486445
87 13.5848125 1.0 101.5739375 0.133850630456 35.1168124999 0.913843175218 118.03375 0.128305582762 34.0624999999 0.941584158416 49.9576250001 0.967467079783
88 13.618875 1.0 146.5204375 0.125 28.7443125 0.903194578896 152.272875 0.118511263467 30.552375 0.931683168317 45.6466250001 0.968241673122
89 13.7033125 1.0 126.5591875 0.115198451113 31.4573125001 0.911907066796 150.3201875 0.108716944172 27.3657500001 0.921782178218 50.9427499999 0.968241673122
90 13.6616875 1.0 120.35525 0.104347826087 34.8816875001 0.902226524685 109.374125 0.0989226248776 27.2281250001 0.911881188119 50.7009999999 0.968241673122
91 13.02075 1.0 152.902 0.0975845410628 29.692 0.892545982575 147.9480625 0.0891283055828 29.8566249999 0.893137254902 51.7516875001 0.967467079783
92 13.688125 1.0 132.2773125 0.087922705314 31.4935 0.882865440465 115.5913125 0.079333986288 32.1970625 0.883333333333 52.2646875 0.968241673122
93 13.6535 1.0 127.7899375 0.0781853281853 37.5707499999 0.873184898354 148.90175 0.0695396669931 39.1470625 0.873529411765 47.2278124999 0.968241673122
94 13.7033125 1.0 149.453 0.0685328185328 34.97 0.863504356244 110.2528125 0.0597453476983 38.5983124999 0.863725490196 57.8824375 0.967467079783
95 12.2665 1.0 151.4403125 0.0588803088803 30.1733125001 0.853823814134 121.4450625 0.0499510284035 36.7531250001 0.853921568627 55.3226250001 0.965917893106
96 13.6745 1.0 149.930625 0.046332046332 37.323 0.846079380445 143.059875 0.0401567091087 37.7547499999 0.844117647059 55.7069375001 0.966692486445
97 13.7025 1.0 145.5816875 0.0366795366795 37.30575 0.834462729913 142.239375 0.0303623898139 38.45125 0.83431372549 58.0578125 0.961270333075
98 13.6844375 1.0 162.9214375 0.027027027027 33.8504374999 0.825750242014 130.3531875 0.0205680705191 35.23325 0.824509803922 48.2185000001 0.964368706429
99 13.2770625 1.0 144.00875 0.0173745173745 33.8388749999 0.815101645692 130.7844375 0.0107737512243 29.1365 0.814705882353 49.1853125001 0.968241673122
100 13.667125 1.0 161.3139375 0.00482625482625 37.2228749999 0.806389157793 131.0324375 0.000979431929481 38.6704375001 0.804901960784 56.0765 0.968241673122
