pulls 1024mb_time 1024mb_layout 1280mb_time 1280mb_layout 1536mb_time 1536mb_layout 2048mb_time 2048mb_layout 768mb_time 768mb_layout cold_time cold_layout cold_clean_time cold_clean_layout betrfs_time betrfs_layout
5700 210.412144031 0.768048626108 117.107249106 0.830668782036 16.162233381 0.749765346349 0.588674767691 1 200.194904932 0.801678018628 425.872098642 0.659886020241 23.1179467477 0.911074382405 14.4694957112 0.99097431679
5800 254.401648113 0.745264105744 190.887576407 0.752620882548 31.0814435239 0.746566523605 0.597440230378 1 194.651911159 0.802647593324 428.869251482 0.658623430934 22.9000310006 0.910611870679 14.2512146001 0.991009952867
5900 231.069983008 0.753079884073 125.525726011 0.817811723169 158.151387007 0.623619620648 0.591162177445 1 191.419243 0.806011543363 439.203206444 0.657046593369 23.1312149031 0.909035384718 14.4063782451 0.991338039146
6000 244.9160553 0.750644500972 176.068072602 0.767860971849 78.0821448856 0.780668274522 0.587909001496 1 201.605425763 0.801019863526 443.452185612 0.654869287044 22.333667992 0.905767627334 13.9150004156 0.991258894843
6100 198.093674999 0.801909347919 140.044975176 0.807747900702 78.8372324679 0.782364314942 0.587388991713 1 194.702990358 0.799988596841 436.942486449 0.654411046977 24.227020186 0.908197876171 14.5233429765 0.990963364108
6200 224.166695949 0.758291653982 182.842585458 0.76713853822 112.244484745 0.74066571264 0.59476971667 1 206.559522759 0.792853221302 446.418501354 0.653930720568 24.9685073234 0.90794792936 14.238125295 0.991294087633
6300 216.361805159 0.780698006272 163.858240859 0.802738549525 92.6210749653 0.78207723748 0.589362029736 1 194.906195873 0.804189266516 454.173772633 0.651654581747 24.7238231284 0.90488648663 14.0247141028 0.991549564241
6400 252.385131599 0.735232681574 172.000272972 0.783803547606 108.759443177 0.766288928062 0.600234423269 1 197.102103618 0.803538860269 444.488928644 0.650938385269 23.2428714287 0.906834974589 14.1880083276 0.991525159033
6500 229.378079668 0.768582989464 156.769738142 0.797226637664 92.4174581076 0.78720508167 0.592294833748 1 200.530108797 0.796862090943 445.554648626 0.650233182058 22.7587260558 0.906615274517 13.9102952765 0.991530569191
6600 271.199435452 0.721277709027 167.046310386 0.781372157958 96.3086777738 0.784669983529 0.593376090109 1 205.93750652 0.794657619716 444.88858398 0.648854867048 23.9110303092 0.904006516886 14.2658571044 0.991311858551
6700 218.305914892 0.774236335044 167.392913569 0.792478662355 100.117550764 0.788810160637 0.590699917972 1 201.569207311 0.797030432254 449.907583756 0.64675623187 23.334041295 0.906034976623 14.0640405986 0.991510133713
6800 225.794286984 0.77199144777 252.523449009 0.724278234095 179.868534112 0.763871120121 32.7724444 0.488824724628 207.376528906 0.791006832265 449.576788869 0.645918761156 23.7619474173 0.904759603477 14.3069719583 0.991610771066
6900 210.408825869 0.792198613555 214.720151514 0.760032752743 118.21463476 0.812571455237 40.275823329 0.457676154923 215.59583377 0.783642541774 465.942181497 0.643287586482 24.852316612 0.912706053546 14.3412553144 0.99131053994
7000 222.508262922 0.776516879989 190.471379927 0.782540111012 126.862372269 0.810736924652 4.93202241631 0.585795097423 215.453781515 0.784128268304 468.711414751 0.640532404675 23.1882503031 0.904946183114 15.0317171611 0.991545524101
7100 205.612484973 0.786418760103 191.47993045 0.78721766348 115.758706639 0.815566681839 32.2858998577 0.497770119603 216.859284383 0.783500485752 457.619607416 0.640118581707 24.7730695868 0.902522666416 14.3098084614 0.99150524426
7200 220.404930426 0.782810370349 191.99986225 0.778234309623 115.150938101 0.815565519766 3.85992896587 0.720052083333 234.752075072 0.776127378416 464.500916815 0.639102992932 23.1889991364 0.901994710289 13.7247330139 0.991610269031
7300 214.201339986 0.788134605579 192.291249969 0.787397986661 112.586004054 0.815969204023 0.591101551754 1 235.587762145 0.771243277218 464.32333633 0.63748757886 23.3956062818 0.904182575495 13.9528995825 0.991973590524
7400 206.348854521 0.795558304615 193.026901549 0.771020429149 120.603874934 0.808947501124 9.90312874145 0.497899159664 221.102664504 0.780051501403 475.239668539 0.634598628849 23.5524439083 0.901829422445 14.0929460394 0.991670650535
7500 208.725793986 0.793949993048 199.775038968 0.781084022285 113.021823522 0.806556582546 10.5282416817 0.697488852382 220.90307586 0.778892171661 485.285872111 0.630883271798 24.4127375977 0.903651456537 14.135387796 0.991606145761
7600 207.121159308 0.792651791849 239.563493947 0.746049436771 132.99911308 0.782846499209 10.1443023006 0.619700103413 228.41956712 0.774513264341 477.804709249 0.630032515851 24.3367082922 0.902406078514 14.2041839391 0.991611083755
7700 203.085943159 0.79805663319 191.376707321 0.780510389588 143.654579821 0.766128147156 17.6876857044 0.484675694939 245.397577311 0.758743145142 484.039331337 0.62782971275 24.8964787531 0.900923809471 13.7894857031 0.992152197651
7800 211.167417976 0.790960975958 193.878416219 0.772741171706 147.631504744 0.77186762437 21.6115600013 0.459330143541 235.292513614 0.766301652893 495.018298525 0.62617663459 24.7290402996 0.900453966672 13.9725341191 0.992291903415
7900 204.765042539 0.794060886594 209.285363181 0.763958235074 183.907706224 0.733732876712 60.7520047245 0.487064176499 282.300336659 0.732770209136 486.967308269 0.623838204804 24.7326364258 0.901942721784 14.5024787648 0.992111999164
8000 214.327104417 0.786838230138 255.532227495 0.732322280597 143.979650861 0.782396015241 23.5657028391 0.655794664873 265.094512621 0.749879907128 484.301445094 0.62237993695 24.9553334467 0.899564054618 14.0514495994 0.992081116907
8100 215.293900611 0.785745896085 217.771259669 0.763964958775 179.654479592 0.744164043765 27.6558689449 0.747414622415 256.040167525 0.756897182583 486.818505762 0.62261891336 24.8687810696 0.901631495995 13.5044592501 0.99217499404
8200 216.227064174 0.767804088837 203.397823912 0.772431077694 165.450667057 0.76369949554 11.8849884495 0.70743584941 281.529620766 0.735959625718 494.212507737 0.620560180229 23.1330292798 0.900339236584 14.1506333452 0.992140367341
8300 206.558386299 0.793155493399 215.957959509 0.768778098069 210.962637644 0.725293861559 33.9436090699 0.476515080773 316.52141365 0.710886990922 501.55780653 0.617971768163 23.1295480488 0.899483579526 14.1903692664 0.991956319975
8400 206.210797259 0.790208396338 201.67827197 0.768615960482 156.963962367 0.782837239335 0.596154285403 1 324.22597754 0.706381460382 498.087248477 0.61638100841 23.5011860996 0.899358673714 13.3717266695 0.992369517926
8500 216.292709701 0.784968882689 251.218514712 0.740400625662 152.365992327 0.790056448111 27.6584857078 0.454761635149 358.677915474 0.688656866411 495.927060419 0.614704736172 23.0796363461 0.898311534632 13.4635498504 0.992325421734
8600 212.979171739 0.784363118509 228.476452049 0.747636179829 166.466565813 0.77068759746 50.0200986862 0.578806064435 307.219036438 0.717977767626 493.460245765 0.614966660985 24.5560032312 0.899241059411 13.5433834238 0.99256363887
8700 218.105758449 0.782465691278 276.770290787 0.717390227155 156.411046014 0.782300744452 39.3009417154 0.54015323496 284.62254092 0.73426083913 505.528583193 0.613379451704 25.0943395326 0.897582867248 13.8762331169 0.992527649306
8800 221.793304036 0.780970904616 206.464532084 0.766646464193 190.521155978 0.754300740547 2.7396962765 0.731985940246 349.852827796 0.690599568656 496.637040389 0.611985026336 25.2017723066 0.898766601483 13.667652098 0.992461095284
8900 213.89547569 0.784407102975 207.675998879 0.779985644131 189.061721917 0.771778066292 47.9191101569 0.53393372182 429.948258785 0.646714005299 498.373175862 0.611378606761 26.3793026789 0.897964976305 13.7677784922 0.992327365729
9000 219.297718468 0.78190877479 231.967115428 0.752927722835 159.090988038 0.793868307027 16.0859566506 0.59002912455 355.085447523 0.687028374364 497.020263979 0.610559644018 25.6601289823 0.897289420876 13.7724765034 0.992614673127
9100 216.546228336 0.782142693758 207.146307035 0.76340715048 176.998319999 0.770543826831 35.5263575891 0.530382939693 461.657078548 0.633577074791 497.34951947 0.609924221218 24.6026674133 0.898967348594 13.6260564344 0.99268708675
9200 225.935952621 0.773992890995 259.690339631 0.73783248538 200.147517649 0.761779053971 0.622850081395 0.333333333333 441.659105991 0.641146545536 499.313729877 0.60885317271 24.4453918118 0.895053308162 13.3808144944 0.992448734349
9300 235.586718617 0.768247409573 257.651135783 0.754973046845 167.476534646 0.796898039851 20.0124998985 0.603508350354 467.717238145 0.63001204171 501.388080073 0.607937996742 24.5001489775 0.89692174558 13.6399677985 0.992627139515
9400 233.714546308 0.767824762916 217.679331502 0.754565846599 188.699523941 0.779482575696 31.2634396192 0.505768063145 365.146011406 0.68190514105 502.290102399 0.60730434612 24.1147475466 0.898008606123 13.4214112129 0.992777302712
9500 246.896317351 0.75732687015 221.770184501 0.766531496089 168.888269487 0.799513089433 7.18544434742 0.712708746108 396.680046977 0.662633676271 503.139482199 0.606255242777 24.2762004951 0.896177638035 13.2098913666 0.992327365729
9600 241.605957156 0.762378025619 223.951910451 0.755102905655 172.16057602 0.791377483246 5.77090420685 0.706293706294 469.406081893 0.628453853641 520.307274259 0.603860712315 26.2971303933 0.896452187244 13.0165433716 0.992448734349
9700 242.93134131 0.758172753995 244.406363305 0.754434656691 192.529860868 0.768271010464 103.103723719 0.602643873662 486.618306715 0.621570800839 514.899909701 0.603016666507 27.140528154 0.894472796887 13.2524500617 0.992627139515
9800 251.12632699 0.74893503566 268.20493305 0.720398445479 225.089674019 0.758863491851 21.4629368608 0.799194130382 453.870960506 0.6352635823 514.059437566 0.602511478727 24.4914030972 0.895670420435 12.8245469773 0.992527649306
9900 249.744226901 0.756017226738 269.036456125 0.740838526359 189.749007095 0.772117628981 110.937496352 0.614792200118 488.552925993 0.617106256545 517.851407138 0.601495376762 26.4712808984 0.894976366357 12.919798423 0.992614673127
10000 253.122306703 0.749106060877 251.247095179 0.751255299134 194.245721487 0.776915263078 86.29907746 0.688360371045 369.004684415 0.678671590666 514.462798016 0.600326979071 24.9186447455 0.895158892355 12.8608310925 0.992777302712
