file_count aged_time aged_layout_score  clean_time clean_layout_score 
3500 0.76552605629 0.00242306760359 0.721575975418 0.186679871255 
3600 0.794912099838 0.00235404896422 0.72926902771 0.191300168229 
3700 0.811217069626 0.00114757860913 0.762281894684 0.173436041083 
3800 0.845380067825 0.000893854748603 0.779622077942 0.185210466439 
3900 0.849678993225 0.00065274151436 0.791996002197 0.197298494243 
4000 0.890954017639 0.000636672325976 0.819442987442 0.196966413868 
4100 0.896670103073 0.000827814569536 0.825816869736 0.180918281382 
4200 0.902984857559 0.000809225166903 0.819661855698 0.185375901133 
4300 0.956247091293 0.00335504243142 0.861636161804 0.188694427681 
4400 0.975340843201 0.00193199381762 0.862556934357 0.188445667125 
4500 0.995456933975 0.000567429544165 0.911097049713 0.2 
4600 1.00225901604 0.000555144337528 0.927124023438 0.188133683815 
4700 1.05376911163 0.00054347826087 0.91680598259 0.180665318875 
4800 1.04924988747 0.000708968450904 0.94141793251 0.187972632337 
4900 1.09945416451 0.00104220948411 0.954241991043 0.184767277856 
5000 1.08869600296 0.000340831629175 0.99921298027 0.185652549697 
5100 1.1391658783 0.000334001336005 1.03953099251 0.189047134622 
5200 1.16362309456 0.000327493040773 1.03901290894 0.189382592778 
5300 1.16854000092 0.000803470994697 1.0658121109 0.19341161122 
5400 1.18246793747 0.000315706393054 1.09723806381 0.193625880846 
5500 1.20125603676 0.00031007751938 1.09668207169 0.174193548387 
5600 1.24918198586 0.00167351285562 1.107432127 0.197464048245 
5700 1.24878191948 0.000299177262528 1.16080093384 0.203127372097 
5800 1.25114512444 0.000441241359023 1.1458427906 0.195486474369 
5900 1.28382706642 0.000289393720156 1.19472503662 0.205908289242 
6000 1.30175209045 0.000284819139846 1.18592095375 0.191913357401 
6100 1.32170796394 0.00140036409466 1.19683098793 0.190909090909 
6200 1.32889389992 0.000275976266041 1.24801206589 0.188241865661 
6300 1.35736608505 0.000271923861319 1.25886106491 0.2 
6400 1.38266301155 0.00026777346365 1.25684499741 0.199810477867 
6500 1.40087080002 0.000263678312459 1.31645107269 0.196509459099 
6600 1.42042398453 0.000260010400416 1.29487705231 0.194221930401 
6700 1.43152308464 0.00102432778489 1.32881999016 0.191351631279 
6800 1.45217108727 0.000252620942276 1.34383511543 0.190907930022 
6900 1.48225808144 0.000124626121635 1.3547501564 0.196828593003 
7000 1.49152207375 0.000245972205141 1.36445307732 0.180598683393 
7100 1.49914717674 0.000848896434635 1.3805949688 0.191176470588 
7200 1.55425405502 0.000359324469996 1.41622304916 0.203179997573 
7300 1.56183195114 0.000118245240629 1.44029283524 0.20093067653 
7400 1.56450510025 0.000583362501458 1.46971392632 0.193027911907 
7500 1.60241794586 0.000115180833909 1.4495780468 0.193255813953 
7600 1.61466217041 0.000113804483897 1.51290893555 0.194422127855 
7700 1.63052892685 0.000786251825227 1.5075750351 0.194856689702 
7800 1.65282893181 0.000443901897681 1.52517795563 0.21303567422 
7900 1.67176604271 0.00010969723563 1.53946685791 0.1925795053 
8000 1.70142006874 0.00010838933449 1.58308506012 0.196221882507 
8100 1.71874594688 0.000856898029135 1.59097504616 0.195724927129 
8200 1.71277213097 0.000635324015248 1.57146406174 0.199871465296 
8300 1.75314497948 0.00115086838251 1.60407590866 0.198377581121 
8400 1.77831792831 0.000103626943005 1.6425139904 0.18611921634 
8500 1.77002191544 0.000512347576596 1.66333985329 0.186681785383 
8600 1.78401994705 0.00060814919927 1.65596985817 0.202814316305 
8700 1.82923817635 0.000501403931007 1.70029902458 0.215970043518 
8800 1.82687902451 0.000496179418478 1.72486400604 0.198862502495 
8900 1.84402108192 0.000491014435824 1.75020503998 0.197155274595 
9000 1.83910107613 0.000583147050248 1.76838302612 0.198339032731 
9100 1.88652086258 0.000577311652074 1.75948500633 0.192456479691 
9200 1.91489505768 0.000762122511194 1.75424408913 0.196230386529 
9300 1.90652298927 0.000471520181064 1.78419685364 0.202520849128 
9400 1.9491109848 0.00093388121031 1.82616710663 0.202176564406 
9500 1.95338082314 0.000832408435072 1.84431815147 0.185068251463 
9600 1.98725104332 0.000915918666422 1.85430812836 0.208789188195 
9700 2.01035284996 0.000997822931785 1.86758303642 0.209677419355 
9800 2.02097296715 0.00107845780534 1.87466406822 0.197654488047 
9900 2.02358198166 0.000534378339865 1.89981198311 0.204200178731 
10000 2.06376004219 0.00132286797778 1.91512298584 0.202461048159 
